,Object Number,Is Highlight,Is Public Domain,Is Timeline Work,Object ID,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL
122965,08.180.59,False,False,False,214414,European Sculpture and Decorative Arts,1908,Fragment,Fragment of lace,"British, Bedfordshire",,,,,,,,,,,,,,,,,19th century,1800,1899,Bobbin lace,"L. 9 1/2 x W. 1 1/2 inches
24.1 x 3.8 cm","The Nuttall Collection, Gift of Mrs. Magdalena Nuttall, 1908",,,,,,,,,,,,Textiles-Laces,,http://www.metmuseum.org/art/collection/search/214414,,,"Metropolitan Museum of Art, New York, NY",,
240616,46.105.18,False,False,False,373292,Drawings and Prints,1946,Print,Lot Fleeing Sodom,,,,,,Artist|Publisher|Author,,"Letterio Calapai|Reynal and Hitchock, Inc.|Lorenz Graham","American, 1902–1993|American, 1902–1989",,"Calapai, Letterio|Reynal and Hitchock, Inc.|Graham, Lorenz",American|American,1902      |1902      ,1993      |1989      ,||,http://vocab.getty.edu/page/ulan/500044205||,||,1946,1946,1946,Wood engraving,block: 5 1/4 x 4 1/4 inches (13.3 x 10.8 cm) sheet: 6 1/4 x 5 1/4 inches (15.9 x 13.3 cm),"Gift of Letterio Calapai, 1946",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/373292,,,"Metropolitan Museum of Art, New York, NY",,
283089,17.50.17-371(64),False,False,True,420306,Drawings and Prints,1917,Print,"S. Mathias, apôtre (St. Matthew, Apostle), February 24th, from Les Images De Tous Les Saincts et Saintes de L'Année (Images of All of the Saints and Religious Events of the Year)",,,,,Les Images De Tous Les Saincts et Saintes de L'Année,Artist|Publisher,,Jacques Callot|Israël Henriet,"French, Nancy 1592–1635 Nancy|French, Nancy ca. 1590–1661 Paris",,"Callot, Jacques|Henriet, Israël",French|French,1592      |1590      ,1635      |1661      ,|,http://vocab.getty.edu/page/ulan/500021688|http://vocab.getty.edu/page/ulan/500082521,|,1636,1636,1636,Etching; second state of two (Lieure),Sheet: 2 9/16 x 1 15/16 in. (6.5 x 5 cm),"Purchase, Joseph Pulitzer Bequest, 1917",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/420306,,,"Metropolitan Museum of Art, New York, NY",Saints|Men,http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/aat/300025928
264905,17.3.888-335,False,False,True,398532,Drawings and Prints,1917,Print,Hocus Pocus–or Conjurors Raising the Wind,,,,,,Artist|Publisher,,Charles Williams|M. [or W. N.] Jones,"British, active 1797–1830|London",,"Williams, Charles|Jones, M. [or W. N.]",British|British,1750      |1780      ,1850      |1850      ,|,http://vocab.getty.edu/page/ulan/500065079|,|,"October 1, 1814",1814,1814,Hand-colored etching,sheet: 8 15/16 x 21 5/8 in. (22.7 x 55 cm),"Harris Brisbane Dick Fund, 1917",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/398532,,,"Metropolitan Museum of Art, New York, NY",Crocodiles|Satire|Men|Women,http://vocab.getty.edu/page/aat/300250293|http://vocab.getty.edu/page/aat/300055934|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943
216597,68.596(1–5),False,False,False,348365,Drawings and Prints,1968,Book,"Opera di Dante Alighieri, Vols. I-IV",,,,,,Author|Author|Author|Publisher|Draftsman|Draftsman|Draftsman|Etcher|Etcher,Written by|Annotations by|Annotations by|Published by|Illustrations drawn by|Illustrations drawn by|Illustrations drawn and etched by|Illustrations etched by|Illustrations etched by,Dante Alighieri|Pompeo Venturi|Giovanni Antonio Volpi|Antonio Zatta|Francesco Fontebasso|Pietro Antonio Novelli|Gaetano Gherardo Zompini|Giuliano Giampiccoli|Giacomo Leonardis,"Italian, Florence ca. 1265–1321 Ravenna|Italian|Italian, Venice 1707–1769 Venice|Italian, Venice 1729–1804 Venice|Italian, Nervesa near Treviso 1700–1778 Venice|Italian, 1703–1759|Italian, 1723–1794",", Venice|, among others","Alighieri, Dante|Venturi, Pompeo|Volpi, Giovanni Antonio|Zatta, Antonio|Fontebasso, Francesco|Novelli, Pietro Antonio|Zompini, Gaetano Gherardo|Giampiccoli, Giuliano|Leonardis, Giacomo",Italian|Italian|Italian|Italian|Italian|Italian|Italian|Italian|Italian,1265      |1707      |1729      |1700      |1703      |1723      ,1321      |1769      |1804      |1778      |1759      |1794      ,||||||||,http://vocab.getty.edu/page/ulan/500265888||||http://vocab.getty.edu/page/ulan/500010956|http://vocab.getty.edu/page/ulan/500028787|http://vocab.getty.edu/page/ulan/500011413|http://vocab.getty.edu/page/ulan/500055154|,||||||||,1757–58,1757,1758,Printed book with intaglio illustrations.,11 x 8.5 in.  (27.9 x 21.6 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1968",,Venice,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/348365,,,"Metropolitan Museum of Art, New York, NY",,
27379,"26.145.179a, b",False,False,False,32610,Arms and Armor,1926,Dirk with sheath,Dirk with Sheath,Spanish,,,,,,,,,,,,,,,,,18th century,1701,1800,"Steel, brass, horn, leather, nickel",L. with sheath 14 1/4 in. (36.2 cm); L. without sheath 13 5/8 in. (34.6 cm); L. of blade 8 3/4 in. (22.2 cm); W. 1 1/16 in. (2.7 cm); W. of blade 1 1/16 in. (2.7 cm); thickness of blade 3/16 in. (0.5 cm); Wt. 6 oz. (170. 1 g); Wt. of sheath 2 oz. (56.7 g),"Gift of Jean Jacques Reubell, in memory of his mother, Julia C. Coster, and of his wife, Adeline E. Post, both of New York City, 1926",,,,,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/32610,,,"Metropolitan Museum of Art, New York, NY",,
316984,63.7,False,False,True,468620,Medieval Art,1963,Casket,Casket,German,,,,,,,,,,,,,,,,,late 14th century,1375,1400,Poplar with copper alloy fittings,Overall: 3 1/4 x 7 3/4 x 5 3/16 in. (8.3 x 19.7 x 13.1 cm),"Rogers Fund, 1963
",Made in,,,Alsace,Germany (present day France),,,,,,,Woodwork-Furniture,,http://www.metmuseum.org/art/collection/search/468620,,,"Metropolitan Museum of Art, New York, NY",Men|Women,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943
42857,1986.267.357,False,False,False,49803,Asian Art,1986,Folding fan mounted as an album leaf,近代  張大千  水仙  扇面|Narcissus,China,,,,,Artist,,Zhang Daqian,"Chinese, 1899–1983",,"Zhang, Daqian",,1899      ,1983      ,,,,dated 1935,1935,1935,Folding fan mounted as an album leaf; ink and color on alum paper,7 1/4 x 10 1/4 in. (18.4 x 26 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/49803,,,"Metropolitan Museum of Art, New York, NY",Narcissus,http://vocab.getty.edu/page/aat/300311439
163806,33.43.302,False,False,False,267716,Photographs,1933,Photograph,Coming Through the Door,,,,,,Artist,,Clarence H. White,"American, 1871–1925",,"White, Clarence H.",American,1871      ,1925      ,,http://vocab.getty.edu/page/ulan/500025892,,1898,1898,1898,Platinum print,"20.2 x 13.1cm (7 15/16 x 5 3/16in.)
Mount: 21.4 x 31.9 cm (8 7/16 x 12 9/16 in.)
Mount (2nd): 37.1 x 31.9 cm (14 5/8 x 12 9/16 in.)","Alfred Stieglitz Collection, 1933",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/267716,,,"Metropolitan Museum of Art, New York, NY",Women|Portraits,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300015637
322335,1970.75.2,False,False,False,480828,Modern and Contemporary Art,1970,Textile sample,Textile sample,,,,,,Designer,,Anni Albers,"American (born Germany), Berlin 1899–1994 Orange, Connecticut",,"Albers, Anni","American, born Germany",1899      ,1994      ,Female,http://vocab.getty.edu/page/ulan/500012591,https://www.wikidata.org/wiki/Q86078,1950s,1950,1959,"Jute, nylon",19 3/4 × 15 1/2 in. (50.2 × 39.4 cm),"Gift of Anni Albers, 1970",,,,,,,,,,,,Textiles-Velvets,"© 2020 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/480828,,,"Metropolitan Museum of Art, New York, NY",,
462849,63.350.535.545.75,False,False,False,815894,Drawings and Prints,1963,Print,"Viscount Grey from World War I Leaders, Scenes, Insignia cards (W545)",,,,,,,,,,,,,,,,,,1920s,1920,1930,Commercial color photolithograph,Sheet: 2 1/2 × 1 1/2 in. (6.3 × 3.8 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/815894,,,"Metropolitan Museum of Art, New York, NY",,
176095,1994.259.49.6–.364,False,False,False,283489,Photographs,1994,Transparency,[359 Miscellaneous Architectural Studies],,,,,,Artist,,Walker Evans,"American, St. Louis, Missouri 1903–1975 New Haven, Connecticut",,"Evans, Walker",American,1903      ,1975      ,,http://vocab.getty.edu/page/ulan/500012076,https://www.wikidata.org/wiki/Q363308,1950s,1950,1959,Color film transparency,120mm each,"Walker Evans Archive, 1994",,,,,,,,,,,,Transparencies,"© Walker Evans Archive, The Metropolitan Museum of Art",http://www.metmuseum.org/art/collection/search/283489,,,"Metropolitan Museum of Art, New York, NY",Buildings,http://vocab.getty.edu/page/aat/300004789
401832,63.350.307.311.6,False,False,False,690005,Drawings and Prints,1963,Print baseball card,"Castleton, Vernon, from the Baseball Players series (D311), issued by the Pacific Coast Biscuit Company",,,,,,Publisher,Issued by,Pacific Coast Biscuit Company,,,Pacific Coast Biscuit Company,,,,,,,1911,1911,1911,Commercial color lithograph,Sheet: 2 5/8 × 1 1/2 in. (6.7 × 3.8 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/690005,,,"Metropolitan Museum of Art, New York, NY",Men|Portraits|Baseball|Athletes,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300222760|http://vocab.getty.edu/page/aat/300236025
237258,1975.638.9,False,False,False,369863,Drawings and Prints,1975,Print,Masked Ball,,,,,,Artist|Artist,After,Guercino (Giovanni Francesco Barbieri)|baron Dominique Vivant Denon,"Italian, Cento 1591–1666 Bologna|French, Givry 1747–1825 Paris",,"Guercino (Giovanni Francesco Barbieri)|Denon, Dominique Vivant Baron",Italian|French,1591      |1747      ,1666      |1825      ,|,http://vocab.getty.edu/page/ulan/500021925|http://vocab.getty.edu/page/ulan/500032492,https://www.wikidata.org/wiki/Q334262|,1788,1788,1788,Etching,"Plate: 10 3/16 × 17 5/16 in. (25.8 × 44 cm)
Sheet: 15 1/2 × 22 1/16 in. (39.3 × 56 cm)","Gift of M. Roy Fisher, 1975",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/369863,,,"Metropolitan Museum of Art, New York, NY",,
421793,2017.166.6,False,False,False,724729,Asian Art,2017,Vase,栗木達介作  銀緑彩文扁壺|Vase with silver-painted linear design,Japan,Shōwa period (1926–89),,,,Artist,,Kuriki Tatsusuke,"Japanese, 1943–2013",,"Kuriki, Tatsusuke",,1943      ,2013      ,,,,1988,1988,1988,Stoneware with paper-resist slip decoration and thin silver glaze,H. 11 in. (27.9 cm); W. 8 in. (20.3 cm); D. 7 1/2 in. (19.1 cm),"Gift of Halsey and Alice North, 2017",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/724729,,,"Metropolitan Museum of Art, New York, NY",Vases,http://vocab.getty.edu/page/aat/300132254
135247,57.122.716,False,False,True,228639,European Sculpture and Decorative Arts,1957,Sampler,Sampler,German,,,,,,,,,,,,,,,,,19th century,1800,1899,"Wool, knitted lace","L. 22 1/2 x W. 4 1/4 inches
57.2 x 10.8 cm","From the Collection of Mrs. Lathrop Colgate Harper, Bequest of Mabel Herbert Harper, 1957",,,,,,,,,,,,Textiles-Laces,,http://www.metmuseum.org/art/collection/search/228639,,,"Metropolitan Museum of Art, New York, NY",,
196144,74.51.4434,False,False,True,321512,Ancient Near Eastern Art,1874,Weight,Weight,,,,,,,,,,,,,,,,,,3rd–1st millennium B.C.,-3000,-1,Hematite,1.08 in. (2.74 cm),"The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,Cyprus or Western Asia,,,,,,Stone-Implements,,http://www.metmuseum.org/art/collection/search/321512,,,"Metropolitan Museum of Art, New York, NY",,
190404,1980.562.7,False,False,False,313742,"Arts of Africa, Oceania, and the Americas",1980,Headdress,Headdress: Antelope (Mangam),Mama peoples,,,,,,,,,,,,,,,,,19th–20th century,1800,2000,"Wood, pigment",H. 24 x W. 5 x D. 5 7/8 in. (61 x 12.7 x 14.9 cm),"Gift of Dr. and Mrs. Robert J. Sayer, in memory of Dr. Milton Gross, 1980",,,,,Nigeria,,,,,,Benue River Valley region,Wood-Sculpture,,http://www.metmuseum.org/art/collection/search/313742,,,"Metropolitan Museum of Art, New York, NY",Animals|Ceremonial Objects,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300234117
276036,63.350.203.45.39,False,False,True,411409,Drawings and Prints,1963,Photograph,"Mlle. Bernhardt, Paris, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",,,,,,Publisher,Issued by,Allen & Ginter,"American, Richmond, Virginia",,Allen & Ginter,American,,,,,,ca. 1888,1885,1891,Albumen photograph,Sheet: 2 3/4 x 1 3/8 in. (7 x 3.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/411409,,,"Metropolitan Museum of Art, New York, NY",Portraits|Women|Actresses,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300025658
380531,63.350.208.145.8.227,False,False,False,649591,Drawings and Prints,1963,Photograph,"Miss Rosita, from the Actors and Actresses series (N145-8) issued by Duke Sons & Co. to promote Duke Cigarettes",,,,,,Publisher|Publisher,Issued by|Branch of the,"W. Duke, Sons & Co.|American Tobacco Company","New York and Durham, N.C.",,"Duke, W. Sons & Co.|American Tobacco Company",,1870      ,1920      ,|,|,|,ca. 1891,1890,1895,Albumen photograph,Sheet: 2 11/16 × 1 3/8 in. (6.8 × 3.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/649591,,,"Metropolitan Museum of Art, New York, NY",Portraits|Women|Actresses,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300025658
30477,1986.267.38,False,False,False,36166,Asian Art,1986,Hanging scroll,清  張熊  八哥秋葵圖  軸|Flower and Bird,China,Qing dynasty (1644–1911),,,,Artist,,Zhang Xiong,"Chinese, 1803–1886",,Zhang Xiong,Chinese,1803      ,1886      ,,,https://www.wikidata.org/wiki/Q18511634,dated 1878,1878,1878,Hanging scroll; ink and color on paper,57 1/4 x 15 9/16 in. (145.4 x 39.5 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36166,,,"Metropolitan Museum of Art, New York, NY",,
379274,52.569.58,False,False,False,647922,Drawings and Prints,1952,Rubbing,"Bell rubbing with Alpha and Omega, from Parish Church, Balgstädt, Germany",,,,,,,,,,,,,,,,,,19th–20th century,1800,1930,Charcoal,Sheet: 5 in. × 7 1/2 in. (12.7 × 19.1 cm),"Fletcher Fund, 1952",,,,,,,,,,,,Rubbing|Prints,,http://www.metmuseum.org/art/collection/search/647922,,,"Metropolitan Museum of Art, New York, NY",,
63663,2007.49.287,False,False,True,73642,Asian Art,2007,Print,,Japan,Edo period (1615–1868),,,,Artist,,Utagawa (Gountei) Sadahide,"Japanese, 1807–1878/79",,Utagawa (Goutei) Sadahide,Japanese,1807      ,1879      ,,http://vocab.getty.edu/page/ulan/500072517,,19th century,1807,1879,Proof line-block print for fan; ink on paper,Image: 12 x 9 1/2 in. (30.5 x 24.1 cm),"Bequest of William S. Lieberman, 2005",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/73642,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Boats,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300178749
191999,1987.394.320,False,False,True,315365,"Arts of Africa, Oceania, and the Americas",1987,Earflare,Silver Repoussé Earflare,Chimú,,,,,,,,,,,,,,,,,12th–15th century,1100,1500,Silver,Diameter 2-5/16 in. (5.9 cm),"Bequest of Jane Costello Goldberg, from the Collection of Arnold I. Goldberg, 1986",,,,,Peru,,,,,,,Metal-Ornaments,,http://www.metmuseum.org/art/collection/search/315365,,,"Metropolitan Museum of Art, New York, NY",,
341096,09.180.99,False,False,True,545383,Egyptian Art,1909,"Relief, Senwosret I",Relief fragment from the mortuary complex of Senwosret I,,Middle Kingdom,Dynasty 12,reign of Senwosret I,,,,,,,,,,,,,,ca. 1961–1917 B.C.,-1961,-1961,"Limestone, paint",h. 22.9 cm (9 in); w. 50.8 cm (20 in),"Rogers Fund, 1909",From,,,,Egypt,Memphite Region,Lisht South,Pyramid Temple of Senwosret I,,"MMA excavations, 1908–09",,,,http://www.metmuseum.org/art/collection/search/545383,,,"Metropolitan Museum of Art, New York, NY",Food,http://vocab.getty.edu/page/aat/300254496
234848,57.578.1,False,False,True,367365,Drawings and Prints,1957,Print,Heads of Satyrs and other Grotesque Heads,,,,,,Artist,,Giovanni Domenico Tiepolo,"Italian, Venice 1727–1804 Venice",,"Tiepolo, Giovanni Domenico",Italian,1727      ,1804      ,,http://vocab.getty.edu/page/ulan/500025154,https://www.wikidata.org/wiki/Q435316,1774,1774,1774,Etching,"Plate: 2 5/8 × 10 11/16 in. (6.6 × 27.1 cm)
Sheet: 4 11/16 × 12 15/16 in. (11.9 × 32.9 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1957",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/367365,,,"Metropolitan Museum of Art, New York, NY",Grotesques|Satyrs,http://vocab.getty.edu/page/aat/300010211|http://vocab.getty.edu/page/aat/300379732
192286,1987.394.606,False,False,True,315654,"Arts of Africa, Oceania, and the Americas",1987,Needle,Copper Needle,Peruvian,,,,,,,,,,,,,,,,,before 16th century,1200,1600,Copper,Length 6 in. (15.2 cm),"Bequest of Jane Costello Goldberg, from the Collection of Arnold I. Goldberg, 1986",,,,,Peru,,,,,,,Textiles-Implements,,http://www.metmuseum.org/art/collection/search/315654,,,"Metropolitan Museum of Art, New York, NY",,
328077,1998.278.2,False,False,False,487042,Modern and Contemporary Art,1998,Drawing,#6/7/98,,,,,,Artist,,Mark Sheinkman,"American, born 1963",,"Sheinkman, Mark",American,1963      ,2063      ,,http://vocab.getty.edu/page/ulan/500332898,,1998,1998,1998,Graphite on paper,24 × 19 in. (61 × 48.3 cm),"Purchase, The Fifth Floor Foundation Gift, 1998",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/487042,,,"Metropolitan Museum of Art, New York, NY",Abstraction,http://vocab.getty.edu/page/aat/300056508
307483,1981.373.16,False,False,True,453070,Islamic Art,1981,Folio from an illustrated manuscript,"The Thieves on the Roof Awaken the Merchant"", Folio from a Kalila wa Dimna",,,,,,,,,,,,,,,,,,18th century,1700,1799,Ink and opaque watercolor on paper,12.5 in. high 8.87 in. wide (31.8 cm high 22.6 cm wide),"The Alice and Nasli Heeramaneck Collection, Gift of Alice Heeramaneck, 1981",Attributed to,,,,Egypt or Syria,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/453070,,,"Metropolitan Museum of Art, New York, NY",Men|Women,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943
341028,"25.3.243b, c",False,False,False,545315,Egyptian Art,1925,"Miniature coffin, Queen Neferu",Miniature coffin for funerary figurine of Queen Neferu,,Middle Kingdom,Dynasty 11,"reign of Mentuhotep II, early",,,,,,,,,,,,,,ca. 2051–2030 B.C.,-2051,-2030,"Painted wood, linen",l. 18.2 cm (7 3/16 in); w. 4.9 cm (1 15/16 in); h. 5.6 cm (2 3/16 in),"Rogers Fund, 1925",From,,,,Egypt,"Upper Egypt, Thebes",Deir el-Bahri,"Tomb of Neferu (TT 319, MMA 31)",corridor,"MMA excavations, 1923–24",,,,http://www.metmuseum.org/art/collection/search/545315,,,"Metropolitan Museum of Art, New York, NY",,
406629,2015.400.519,False,False,False,697648,Photographs,2015,Photograph,[Stone Cutters],,,,,,Artist,,Unknown,,,Unknown,,,,,,,1860s–90s,1860,1899,Albumen silver print,Mount: 6 3/8 × 8 3/16 in. (16.2 × 20.8 cm),"Bequest of Herbert Mitchell, 2008",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/697648,,,"Metropolitan Museum of Art, New York, NY",,
207024,64.137,False,False,True,338639,Drawings and Prints,1964,Drawing,The Virgin Annunciate,,,,,,Artist,,"Anonymous, Italian, Ferrarese, 15th century",,,"Anonymous, Italian, Ferrarese, 15th century",Italian,1400      ,1500      ,,,,1470–80,1470,1480,"Pen and brown ink, brush and brown wash, on parchment",8 3/16 x 3 1/8in. (20.8 x 7.9cm),"Pfeiffer Fund, 1964",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/338639,,,"Metropolitan Museum of Art, New York, NY",Virgin Mary,http://vocab.getty.edu/page/ia/901000032
127068,11.60.552,False,False,False,219222,European Sculpture and Decorative Arts,1911,Sample,Sample,French,,,,,,,,,,,,,,,,,first half 19th century,1800,1850,Silk,,"Bequest of Maria P. James, 1911",,,,,,,,,,,,Textiles-Woven,,http://www.metmuseum.org/art/collection/search/219222,,,"Metropolitan Museum of Art, New York, NY",,
470525,1982.88.5,False,False,True,834055,European Sculpture and Decorative Arts,1982,Candlestick,"Large candlestick (one of a pair, part of a set)","British, London",,,,,Maker,,Asprey,"British, founded 1781",,Asprey,,1781      ,2099      ,,,,1851,1851,1851,"Gilt bronze, malachite",Height: 8 3/4 in. (22.2 cm),"Purchase, Gift of Irwin Untermyer, Loretta Hines Howard and Charles Hines, in memory of Mr. and Mrs. Edward Hines, and J. Pierpont Morgan, by exchange, 1982",,,,,,,,,,,,Metalwork-Gilt Bronze,,http://www.metmuseum.org/art/collection/search/834055,,,"Metropolitan Museum of Art, New York, NY",,
350622,09.180.43,False,False,False,555635,Egyptian Art,1909,Relief,Block of Relief,,Middle Kingdom,Dynasty 12,reign of Senwosret I,,,,,,,,,,,,,,ca. 1961–1917 B.C.,-1961,-1961,Limestone,h. 20.3 cm (8 in); w. 16.5 cm (6 1/2 in),"Rogers Fund, 1909",From,,,,Egypt,Memphite Region,Lisht South,Pyramid Temple of Senwosret I,Altar Court,"MMA excavations, 1908–09",,,,http://www.metmuseum.org/art/collection/search/555635,,,"Metropolitan Museum of Art, New York, NY",,
409484,2011.604.1.5466,False,False,True,703445,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",Archaic,,,,,,,,,,,,,,,,500–480 B.C.,-530,-450,Terracotta,,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",,,,,,,,,,,,Vases,,http://www.metmuseum.org/art/collection/search/703445,,,"Metropolitan Museum of Art, New York, NY",,
274825,2012.136.255.14,False,False,True,409937,Drawings and Prints,2012,Print,"Masked, small male figure with right hand grasping hat and left hand grasping sword hilt, from the series 'Varie figure gobbi'",,,,,Varie figure gobbi,Artist,,Jacques Callot,"French, Nancy 1592–1635 Nancy",,"Callot, Jacques",French,1592      ,1635      ,,http://vocab.getty.edu/page/ulan/500021688,,ca. 1621–25,1621,1625,Etching,Sheet: 2 1/2 x 3 3/8 in. (6.3 x 8.5 cm),"Bequest of Phyllis Massar, 2011",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/409937,,,"Metropolitan Museum of Art, New York, NY",Masks|Swords|Men,http://vocab.getty.edu/page/aat/300262834|http://vocab.getty.edu/page/aat/300037048|http://vocab.getty.edu/page/aat/300025928
160744,1985.1168.96,False,False,False,264612,Photographs,1985,Stereograph,Les Invalides,,,,,,Artist,,Unknown,French,,Unknown,,,,,,,1850s–60s,1850,1869,Albumen silver print from glass negative,6.7 x 6.5 cm. (2  5/8  x 2  9/16  in.),"Gift of Matthew Dontzin, 1985",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/264612,,,"Metropolitan Museum of Art, New York, NY",,
159506,1982.1065.22,False,False,False,263372,Photographs,1982,Photograph,[Female Nude Before Mirror],,,,,,Printer|Artist,,Morris & Bendien|Charles W. Gilhousen,"American, New York|American, 1867–1929",,"Morris & Bendien|Gilhousen, Charles W.",American|American,1867      ,1929      ,|,http://vocab.getty.edu/page/ulan/500448658|,|,1910s,1910,1919,Gelatin silver print with applied color,,"Gift of Rita McNamara Pleet, 1982",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/263372,,,"Metropolitan Museum of Art, New York, NY",,
117386,1988.180.1,False,False,True,207757,European Sculpture and Decorative Arts,1988,Soup plate,Soup plate,"Chinese, for Dutch market",,,,,,,,,,,,,,,,,1740–50,1740,1750,Hard-paste porcelain,Diameter: 9 1/16 in. (23 cm),"Gift of Jeffrey S. Childs, 1988",,,,,,,,,,,,Ceramics-Porcelain-Export,,http://www.metmuseum.org/art/collection/search/207757,,,"Metropolitan Museum of Art, New York, NY",Animals|Arrows|Spears|Women,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300036976|http://vocab.getty.edu/page/aat/300037038|http://vocab.getty.edu/page/aat/300025943
200666,1978.93.32,False,False,True,326460,Ancient Near Eastern Art,1978,Jar,Jar,Parthian,Parthian,,,,,,,,,,,,,,,,ca. 1st century B.C.–1st century A.D. ,-100,100,Ceramic,6.69 in. (16.99 cm),"Purchase, H. Dunscombe Colt Gift, 1978",,,,,,Iran,Shahr-i Qumis (ancient Hecatompylos),,,,,Ceramics-Vessels,,http://www.metmuseum.org/art/collection/search/326460,,,"Metropolitan Museum of Art, New York, NY",,
327471,1994.401,False,False,False,486413,Modern and Contemporary Art,1994,Drawing,Untitled,,,,,,Artist,,David Smith,"American, Decatur, Indiana 1906–1965 Bennington, Vermont",,"Smith, David",American,1906      ,1965      ,,http://vocab.getty.edu/page/ulan/500015402,https://www.wikidata.org/wiki/Q726169,1953,1953,1953,Brush and egg ink on paper,18 x 24 in. (45.7 x 61 cm),"Gift of Candida and Rebecca Smith, 1994",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/486413,,,"Metropolitan Museum of Art, New York, NY",Abstraction,http://vocab.getty.edu/page/aat/300056508
