ORDERNUMBER	SALES	MONTH_ID	YEAR_ID	PRODUCTLINE	COUNTRY
10213	2790.45	1	2004	Classic Cars	UK
10227	4340.49	3	2004	Classic Cars	France
10241	2762.2	4	2004	Classic Cars	France
10267	4645.72	7	2004	Classic Cars	USA
10279	5580.96	8	2004	Classic Cars	Spain
10288	6539.04	9	2004	Classic Cars	Singapore
10302	5548.95	10	2003	Classic Cars	UK
10311	4595.41	10	2004	Classic Cars	Spain
10332	1859.44	11	2004	Classic Cars	UK
10346	2093.76	11	2004	Classic Cars	USA
10368	4223.13	1	2005	Classic Cars	USA
10380	1596.76	2	2005	Classic Cars	Spain
10407	5820.35	4	2005	Classic Cars	USA
10420	5296.5	5	2005	Classic Cars	Australia
10109	930.9	3	2003	Classic Cars	USA
10122	1207.44	5	2003	Classic Cars	France
10135	717.4	7	2003	Classic Cars	USA
10147	1066.75	9	2003	Classic Cars	USA
10160	1554	10	2003	Classic Cars	USA
10171	1277.64	11	2003	Classic Cars	Canada
10181	1578.79	11	2003	Classic Cars	Norway
10192	917.7	11	2003	Classic Cars	USA
10203	777	12	2003	Classic Cars	Spain
10212	1476.28	1	2004	Classic Cars	Spain
10225	1538.46	2	2004	Classic Cars	Switzerland
10239	891.2	4	2004	Classic Cars	Finland
10253	1706.8	6	2004	Classic Cars	UK
10266	1373.6	7	2004	Classic Cars	Italy
10278	1205.59	8	2004	Classic Cars	USA
10287	1427.4	8	2004	Classic Cars	Switzerland
10301	1649.28	10	2003	Classic Cars	Norway
10310	1383.03	10	2004	Classic Cars	Germany
10321	1229.51	11	2004	Classic Cars	USA
10331	1140.48	11	2004	Classic Cars	USA
10342	1575.6	11	2004	Classic Cars	Australia
10355	1386.72	12	2004	Classic Cars	Spain
10367	5018.4	1	2005	Classic Cars	USA
10378	5856.85	2	2005	Classic Cars	Spain
10390	4894.73	3	2005	Classic Cars	USA
10405	2094.32	4	2005	Classic Cars	France
10419	640.05	5	2005	Classic Cars	Austria
10105	3193.52	2	2003	Vintage Cars	Denmark
10119	3066.7	4	2003	Vintage Cars	Austria
10129	3883.11	6	2003	Vintage Cars	UK
10142	4814.25	8	2003	Vintage Cars	USA
10154	2826.27	10	2003	Vintage Cars	USA
10167	1593.2	10	2003	Vintage Cars	Sweden
10177	3266.1	11	2003	Vintage Cars	Spain
10185	2453.55	11	2003	Vintage Cars	USA
10197	3910.4	11	2003	Vintage Cars	Spain
10208	1788	1	2004	Vintage Cars	France
10222	3328.07	2	2004	Vintage Cars	USA
10233	3788.4	3	2004	Vintage Cars	USA
10248	3053.7	5	2004	Vintage Cars	USA
10261	2005.74	6	2004	Vintage Cars	Canada
10273	2796.12	7	2004	Vintage Cars	Belgium
10283	3159.96	8	2004	Vintage Cars	Canada
10295	3908.62	9	2004	Vintage Cars	USA
10306	2606.48	10	2004	Vintage Cars	UK
10315	2081.76	10	2004	Vintage Cars	France
10326	3519.85	11	2004	Vintage Cars	Sweden
10339	10758	11	2004	Vintage Cars	Japan
10350	3021	12	2004	Vintage Cars	Spain
10373	1891.56	1	2005	Vintage Cars	Finland
10384	4208.41	2	2005	Vintage Cars	USA
10396	2246.4	3	2005	Vintage Cars	USA
10414	6107.4	5	2005	Vintage Cars	USA
10110	1987.74	3	2003	Classic Cars	UK
10124	4068.96	5	2003	Classic Cars	USA
10148	2282.22	9	2003	Classic Cars	Australia
10161	1541	10	2003	Classic Cars	Denmark
10172	1951.92	11	2003	Classic Cars	USA
10182	3107.61	11	2003	Classic Cars	USA
10192	2328.64	11	2003	Classic Cars	USA
10204	3184.8	12	2003	Classic Cars	USA
10212	2149.74	1	2004	Classic Cars	Spain
10227	3184.8	3	2004	Classic Cars	France
10241	2114.58	4	2004	Classic Cars	France
10267	4256.56	7	2004	Classic Cars	USA
10279	2344.98	8	2004	Classic Cars	Spain
10288	2328.66	9	2004	Classic Cars	Singapore
10302	3575.04	10	2003	Classic Cars	UK
10311	2076	10	2004	Classic Cars	Spain
10321	3305.25	11	2004	Classic Cars	USA
10332	1538.55	11	2004	Classic Cars	UK
10346	3325.92	11	2004	Classic Cars	USA
10368	3662.52	1	2005	Classic Cars	USA
10380	3478.64	2	2005	Classic Cars	Spain
10407	1057.29	4	2005	Classic Cars	USA
10420	3385.9	5	2005	Classic Cars	Australia
10108	1892.1	3	2003	Classic Cars	Philippines
10122	1707.14	5	2003	Classic Cars	France
10135	1785.51	7	2003	Classic Cars	USA
10147	2057.4	9	2003	Classic Cars	USA
10159	3490	10	2003	Classic Cars	USA
10169	1707.14	11	2003	Classic Cars	Australia
10181	1506.96	11	2003	Classic Cars	Norway
10191	2880.48	11	2003	Classic Cars	Germany
10203	2206.6	12	2003	Classic Cars	Spain
10211	2351.04	1	2004	Classic Cars	France
10225	1205.04	2	2004	Classic Cars	Switzerland
10238	2935.15	4	2004	Classic Cars	Denmark
10253	1263.84	6	2004	Classic Cars	UK
10266	2935.15	7	2004	Classic Cars	Italy
10276	1224.6	8	2004	Classic Cars	USA
10287	1359.4	8	2004	Classic Cars	Switzerland
10300	1822.18	10	2003	Classic Cars	Germany
10310	2163.72	10	2004	Classic Cars	Germany
10320	1591.98	11	2004	Classic Cars	Sweden
10331	3078.5	11	2004	Classic Cars	USA
10342	2997.6	11	2004	Classic Cars	Australia
10355	2747.8	12	2004	Classic Cars	Spain
10363	2447.76	1	2005	Classic Cars	Finland
10378	1910.84	2	2005	Classic Cars	Spain
10390	2430.64	3	2005	Classic Cars	USA
10419	2896.3	5	2005	Classic Cars	Austria
10106	1630.6	2	2003	Vintage Cars	Italy
10119	1459.6	4	2003	Vintage Cars	Austria
10131	1716.22	6	2003	Vintage Cars	USA
10143	2560.47	8	2003	Vintage Cars	USA
10155	1900.26	10	2003	Vintage Cars	Finland
10167	2019.84	10	2003	Vintage Cars	Sweden
10178	1988.28	11	2003	Vintage Cars	France
10186	1449.84	11	2003	Vintage Cars	UK
10198	1935.09	11	2003	Vintage Cars	Philippines
10209	2793.24	1	2004	Vintage Cars	USA
10222	3025.05	2	2004	Vintage Cars	USA
10249	1742.5	5	2004	Vintage Cars	USA
10262	3236.1	6	2004	Vintage Cars	Spain
10274	1735.92	7	2004	Vintage Cars	USA
10284	2795.13	8	2004	Vintage Cars	Norway
10296	1671.52	9	2004	Vintage Cars	Germany
10307	1576.74	10	2004	Vintage Cars	USA
10316	3615.71	11	2004	Vintage Cars	UK
10328	1459.6	11	2004	Vintage Cars	Italy
10339	2891.01	11	2004	Vintage Cars	Japan
10351	2598.44	12	2004	Vintage Cars	UK
10361	3871.92	12	2004	Vintage Cars	Australia
10373	3036	1	2005	Vintage Cars	Finland
10386	2231.6	3	2005	Vintage Cars	Spain
10398	2436.78	3	2005	Vintage Cars	France
10400	2173.6	4	2005	Vintage Cars	USA
10415	1254.6	5	2005	Vintage Cars	Australia
10110	3724.42	3	2003	Classic Cars	UK
10124	5203	5	2003	Classic Cars	USA
10148	3469.5	9	2003	Classic Cars	Australia
10161	3148.2	10	2003	Classic Cars	Denmark
10172	2167.22	11	2003	Classic Cars	USA
10182	6244.07	11	2003	Classic Cars	USA
10192	5566	11	2003	Classic Cars	USA
10204	4368.96	12	2003	Classic Cars	USA
10212	4039.26	1	2004	Classic Cars	Spain
10226	4420.32	2	2004	Classic Cars	USA
10241	2341.71	4	2004	Classic Cars	France
10267	5110.98	7	2004	Classic Cars	USA
10279	6168	8	2004	Classic Cars	Spain
10288	4873.26	9	2004	Classic Cars	Singapore
10301	2120.14	10	2003	Classic Cars	Norway
10311	4236.14	10	2004	Classic Cars	Spain
10321	1888.95	11	2004	Classic Cars	USA
10332	1152.58	11	2004	Classic Cars	UK
10346	2492.88	11	2004	Classic Cars	USA
10368	1991.6	1	2005	Classic Cars	USA
10380	3953.18	2	2005	Classic Cars	Spain
10407	3729.39	4	2005	Classic Cars	USA
10420	2617.16	5	2005	Classic Cars	Australia
10105	3983.5	2	2003	Vintage Cars	Denmark
10119	3169.95	4	2003	Vintage Cars	Austria
10129	3899.5	6	2003	Vintage Cars	UK
10143	1851.73	8	2003	Vintage Cars	USA
10155	2513.41	10	2003	Vintage Cars	Finland
10167	2431.94	10	2003	Vintage Cars	Sweden
10178	1514.52	11	2003	Vintage Cars	France
10186	3079.44	11	2003	Vintage Cars	UK
10197	1900.36	11	2003	Vintage Cars	Spain
10209	1974.06	1	2004	Vintage Cars	USA
10222	3703.46	2	2004	Vintage Cars	USA
10248	1755.13	5	2004	Vintage Cars	USA
10262	4273.29	6	2004	Vintage Cars	Spain
10273	3984.96	7	2004	Vintage Cars	Belgium
10283	2407.68	8	2004	Vintage Cars	Canada
10296	1697.3	9	2004	Vintage Cars	Germany
10307	2011.02	10	2004	Vintage Cars	USA
10316	2306.25	11	2004	Vintage Cars	UK
10326	1845	11	2004	Vintage Cars	Sweden
10339	2493.12	11	2004	Vintage Cars	Japan
10350	1508.5	12	2004	Vintage Cars	Spain
10373	2394.3	1	2005	Vintage Cars	Finland
10385	3164.98	2	2005	Vintage Cars	USA
10396	3351.09	3	2005	Vintage Cars	USA
10400	3064.32	4	2005	Vintage Cars	USA
10414	3891.81	5	2005	Vintage Cars	USA
10108	5448.8	3	2003	Classic Cars	Philippines
10122	5494.97	5	2003	Classic Cars	France
10135	6336.07	7	2003	Classic Cars	USA
10147	2906.97	9	2003	Classic Cars	USA
10160	4767.7	10	2003	Classic Cars	USA
10170	3819.56	11	2003	Classic Cars	Austria
10181	3861.75	11	2003	Classic Cars	Norway
10192	6319.35	11	2003	Classic Cars	USA
10203	6996.42	12	2003	Classic Cars	Spain
10212	6949.67	1	2004	Classic Cars	Spain
10225	4550	2	2004	Classic Cars	Switzerland
10239	4479.63	4	2004	Classic Cars	Finland
10253	5148	6	2004	Classic Cars	UK
10266	2932.08	7	2004	Classic Cars	Italy
10278	3159.75	8	2004	Classic Cars	USA
10287	4297.32	8	2004	Classic Cars	Switzerland
10301	7723.5	10	2003	Classic Cars	Norway
10310	5497.65	10	2004	Classic Cars	Germany
10321	4052.88	11	2004	Classic Cars	USA
10331	3135.93	11	2004	Classic Cars	USA
10342	5013.54	11	2004	Classic Cars	Australia
10355	5302.72	12	2004	Classic Cars	Spain
10363	2931.98	1	2005	Classic Cars	Finland
10378	1757.91	2	2005	Classic Cars	Spain
10390	6763.05	3	2005	Classic Cars	USA
10405	11739.7	4	2005	Classic Cars	France
10419	9240	5	2005	Classic Cars	Austria
10106	3241.5	2	2003	Planes	Italy
10119	1968.12	4	2003	Planes	Austria
10131	4094.5	6	2003	Planes	USA
10143	1853.32	8	2003	Planes	USA
10155	3392.84	10	2003	Planes	Finland
10168	1971.54	10	2003	Planes	USA
10178	2169.9	11	2003	Planes	France
10198	2846.17	11	2003	Planes	Philippines
10210	2018.4	1	2004	Planes	Japan
10222	2718.72	2	2004	Planes	USA
10235	1981.65	4	2004	Planes	Canada
10250	3002.4	5	2004	Planes	USA
10262	2948.16	6	2004	Planes	Spain
10275	3357.49	7	2004	Planes	France
10284	1175.16	8	2004	Planes	Norway
10296	2292.8	9	2004	Planes	Germany
10308	3286.49	10	2004	Planes	USA
10316	2333.7	11	2004	Planes	UK
10328	2675.05	11	2004	Planes	Italy
10339	4361.4	11	2004	Planes	Japan
10351	2018.58	12	2004	Planes	UK
10361	3710.98	12	2004	Planes	Australia
10373	2847	1	2005	Planes	Finland
10386	3006.12	3	2005	Planes	Spain
10398	2797.84	3	2005	Planes	France
10401	3843.2	4	2005	Planes	USA
10416	1351.08	5	2005	Planes	Italy
10100	1689.03	1	2003	Vintage Cars	USA
10110	1654.56	3	2003	Vintage Cars	UK
10124	1528.58	5	2003	Vintage Cars	USA
10149	1013.48	9	2003	Vintage Cars	USA
10162	1442.26	10	2003	Vintage Cars	USA
10173	1163.05	11	2003	Vintage Cars	Italy
10182	971.98	11	2003	Vintage Cars	USA
10193	902.66	11	2003	Vintage Cars	Australia
10204	1295.97	12	2003	Vintage Cars	USA
10214	1534.72	1	2004	Vintage Cars	Spain
10227	1185.3	3	2004	Vintage Cars	France
10242	1698.78	4	2004	Vintage Cars	USA
10280	1381.05	8	2004	Vintage Cars	Italy
10288	1340.46	9	2004	Vintage Cars	Singapore
10303	965.04	10	2004	Vintage Cars	Spain
10312	1093.99	10	2004	Vintage Cars	USA
10332	3166.84	11	2004	Vintage Cars	UK
10346	2143.68	11	2004	Vintage Cars	USA
10368	1717.64	1	2005	Vintage Cars	USA
10380	4086.29	2	2005	Vintage Cars	Spain
10408	553.95	4	2005	Vintage Cars	Japan
10420	652.35	5	2005	Vintage Cars	Australia
10104	2921.62	1	2003	Classic Cars	Spain
10115	5568.64	4	2003	Classic Cars	USA
10127	1939.8	6	2003	Classic Cars	USA
10141	3784.8	8	2003	Classic Cars	Finland
10152	2802.09	9	2003	Classic Cars	Australia
10165	2384.64	10	2003	Classic Cars	Singapore
10176	2915.66	11	2003	Classic Cars	Italy
10184	5795.72	11	2003	Classic Cars	Spain
10195	3699.88	11	2003	Classic Cars	USA
10207	2980.6	12	2003	Classic Cars	USA
10220	5032.74	2	2004	Classic Cars	Ireland
10230	4737.15	3	2004	Classic Cars	Germany
10246	6311.2	5	2004	Classic Cars	Spain
10271	3070.54	7	2004	Classic Cars	USA
10282	4797.39	8	2004	Classic Cars	USA
10292	3832.38	9	2004	Classic Cars	USA
10305	4641.48	10	2004	Classic Cars	USA
10314	4000.26	10	2004	Classic Cars	Denmark
10325	5325.76	11	2004	Classic Cars	Norway
10336	4618.69	11	2004	Classic Cars	France
10349	3182.97	12	2004	Classic Cars	USA
10359	2603.04	12	2004	Classic Cars	France
10371	1408.96	1	2005	Classic Cars	USA
10383	1972.11	2	2005	Classic Cars	Spain
10394	5207.75	3	2005	Classic Cars	Spain
10412	4253.2	5	2005	Classic Cars	Spain
10103	2873	1	2003	Vintage Cars	Norway
10111	2253.68	3	2003	Vintage Cars	USA
10126	3576.12	5	2003	Vintage Cars	Spain
10139	3276.13	7	2003	Vintage Cars	Australia
10149	1811.4	9	2003	Vintage Cars	USA
10163	3845.1	10	2003	Vintage Cars	USA
10173	2571.14	11	2003	Vintage Cars	Italy
10183	5035.11	11	2003	Vintage Cars	USA
10193	2279	11	2003	Vintage Cars	Australia
10206	3213.87	12	2003	Vintage Cars	Canada
10215	3532.23	1	2004	Vintage Cars	USA
10228	3406.59	3	2004	Vintage Cars	USA
10244	3467.2	4	2004	Vintage Cars	Spain
10257	3628.94	6	2004	Vintage Cars	USA
10269	4674.72	7	2004	Vintage Cars	Austria
10280	1656.69	8	2004	Vintage Cars	Italy
10290	5171.4	9	2004	Vintage Cars	USA
10304	3342.57	10	2004	Vintage Cars	France
10312	4884.88	10	2004	Vintage Cars	USA
10324	6267.69	11	2004	Vintage Cars	USA
10333	4424.16	11	2004	Vintage Cars	USA
10348	1962.09	11	2004	Vintage Cars	Spain
10358	6847	12	2004	Vintage Cars	Spain
10369	3476.8	1	2005	Vintage Cars	USA
10382	4592.61	2	2005	Vintage Cars	USA
10423	2208.92	5	2005	Vintage Cars	Belgium
10106	1657.76	2	2003	Planes	Italy
10120	2479.21	4	2003	Planes	Australia
10133	3565.92	6	2003	Planes	Spain
10145	2797.41	8	2003	Planes	USA
10168	3756	10	2003	Planes	USA
10210	2840	1	2004	Planes	Japan
10223	1716.26	2	2004	Planes	Australia
10235	3245.6	4	2004	Planes	Canada
10250	2760.94	5	2004	Planes	USA
10263	1808.4	6	2004	Planes	USA
10275	1682.37	7	2004	Planes	France
10284	1491	8	2004	Planes	Norway
10297	1666.35	9	2004	Planes	Ireland
10308	3666.08	10	2004	Planes	USA
10317	2916.2	11	2004	Planes	USA
10328	2616.98	11	2004	Planes	Italy
10340	3390.8	11	2004	Planes	Spain
10353	3146.5	12	2004	Planes	USA
10361	1561.5	12	2004	Planes	Australia
10375	10039.6	2	2005	Planes	France
10386	3167	3	2005	Planes	Spain
10398	3521.25	3	2005	Planes	France
10401	4219.28	4	2005	Planes	USA
10416	3581.76	5	2005	Planes	Italy
10108	2130.01	3	2003	Classic Cars	Philippines
10122	2063.06	5	2003	Classic Cars	France
10135	2008.13	7	2003	Classic Cars	USA
10147	2004.77	9	2003	Classic Cars	USA
10159	1543.3	10	2003	Classic Cars	USA
10169	2269.92	11	2003	Classic Cars	Australia
10180	1991.92	11	2003	Classic Cars	France
10191	2916.76	11	2003	Classic Cars	Germany
10211	2027.52	1	2004	Classic Cars	France
10225	3235.18	2	2004	Classic Cars	Switzerland
10238	2062.94	4	2004	Classic Cars	Denmark
10252	3317.78	5	2004	Classic Cars	France
10264	3913.69	6	2004	Classic Cars	USA
10276	3608.64	8	2004	Classic Cars	USA
10287	3524.8	8	2004	Classic Cars	Switzerland
10299	2586.88	9	2004	Classic Cars	Finland
10310	4753.49	10	2004	Classic Cars	Germany
10319	3684.67	11	2004	Classic Cars	USA
10331	5715.4	11	2004	Classic Cars	USA
10343	3098.7	11	2004	Classic Cars	France
10355	2670.92	12	2004	Classic Cars	Spain
10363	5154.41	1	2005	Classic Cars	Finland
10378	4894.17	2	2005	Classic Cars	Spain
10390	2472.6	3	2005	Classic Cars	USA
10103	3224.31	1	2003	Trucks and Buses	Norway
10114	3667.52	4	2003	Trucks and Buses	France
10126	4141.33	5	2003	Trucks and Buses	Spain
10140	2829.58	7	2003	Trucks and Buses	USA
10151	3068.55	9	2003	Trucks and Buses	Finland
10164	2634.96	10	2003	Trucks and Buses	Austria
10175	2436.72	11	2003	Trucks and Buses	UK
10184	4607.36	11	2003	Trucks and Buses	Spain
10194	3598.99	11	2003	Trucks and Buses	France
10207	3964.1	12	2003	Trucks and Buses	USA
10217	2244.9	2	2004	Trucks and Buses	Singapore
10229	2793	3	2004	Trucks and Buses	USA
10245	4133.64	5	2004	Trucks and Buses	USA
10259	3900.6	6	2004	Trucks and Buses	Singapore
10270	2743.04	7	2004	Trucks and Buses	Australia
10281	2402.07	8	2004	Trucks and Buses	USA
10291	2178.54	9	2004	Trucks and Buses	Sweden
10305	3155.04	10	2004	Trucks and Buses	USA
10313	2366.28	10	2004	Trucks and Buses	Canada
10324	1963.6	11	2004	Trucks and Buses	USA
10335	4746.28	11	2004	Trucks and Buses	USA
10348	6386.94	11	2004	Trucks and Buses	Spain
10358	4428	12	2004	Trucks and Buses	Spain
10371	4044.04	1	2005	Trucks and Buses	USA
10382	2708.42	2	2005	Trucks and Buses	USA
10411	2904.72	5	2005	Trucks and Buses	Canada
10425	3553.88	5	2005	Trucks and Buses	France
10107	1858	2	2003	Motorcycles	USA
10120	2461.36	4	2003	Motorcycles	Australia
10133	2642.01	6	2003	Motorcycles	Spain
10145	3098.7	8	2003	Motorcycles	USA
10168	3244.36	10	2003	Motorcycles	USA
10188	4351.16	11	2003	Motorcycles	Norway
10210	3675.86	1	2004	Motorcycles	Japan
10223	2475.27	2	2004	Motorcycles	Australia
10235	4177.49	4	2004	Motorcycles	Canada
10250	3282.28	5	2004	Motorcycles	USA
10263	2477.21	6	2004	Motorcycles	USA
10275	1883.93	7	2004	Motorcycles	France
10285	3658.93	8	2004	Motorcycles	USA
10297	2856.88	9	2004	Motorcycles	Ireland
10308	1917.84	10	2004	Motorcycles	USA
10318	5305.36	11	2004	Motorcycles	USA
10329	2875.95	11	2004	Motorcycles	USA
10340	6482.85	11	2004	Motorcycles	Spain
10353	3733.82	12	2004	Motorcycles	USA
10363	6576.5	1	2005	Motorcycles	Finland
10375	6353.27	2	2005	Motorcycles	France
10387	4175.6	3	2005	Motorcycles	Singapore
10401	4992.61	4	2005	Motorcycles	USA
10416	4764.6	5	2005	Motorcycles	Italy
10108	1173.15	3	2003	Motorcycles	Philippines
10122	1384.46	5	2003	Motorcycles	France
10135	1327.59	7	2003	Motorcycles	USA
10145	1109.8	8	2003	Motorcycles	USA
10159	1239	10	2003	Motorcycles	USA
10169	1035.58	11	2003	Motorcycles	Australia
10180	1545.64	11	2003	Motorcycles	France
10190	1517.54	11	2003	Motorcycles	Spain
10211	1731.84	1	2004	Motorcycles	France
10224	1695.49	2	2004	Motorcycles	France
10237	1045.98	4	2004	Motorcycles	USA
10252	1738.08	5	2004	Motorcycles	France
10264	651.8	6	2004	Motorcycles	USA
10276	988.47	8	2004	Motorcycles	USA
10285	1518.11	8	2004	Motorcycles	USA
10299	1013.76	9	2004	Motorcycles	Finland
10310	1549.8	10	2004	Motorcycles	Germany
10319	1108.38	11	2004	Motorcycles	USA
10331	4102.56	11	2004	Motorcycles	USA
10343	3713.16	11	2004	Motorcycles	France
10355	1513.54	12	2004	Motorcycles	Spain
10364	2317.44	1	2005	Motorcycles	France
10378	3298.4	2	2005	Motorcycles	Spain
10390	1826.96	3	2005	Motorcycles	USA
10403	1206.9	4	2005	Motorcycles	UK
10104	1666.7	1	2003	Trucks and Buses	Spain
10114	1560.44	4	2003	Trucks and Buses	France
10127	2337.75	6	2003	Trucks and Buses	USA
10141	1103.76	8	2003	Trucks and Buses	Finland
10151	2617.85	9	2003	Trucks and Buses	Finland
10165	2207.52	10	2003	Trucks and Buses	Singapore
10175	3165.5	11	2003	Trucks and Buses	UK
10184	2071.41	11	2003	Trucks and Buses	Spain
10195	1385.28	11	2003	Trucks and Buses	USA
10207	1621.62	12	2003	Trucks and Buses	USA
10219	1931.65	2	2004	Trucks and Buses	USA
10229	1244.53	3	2004	Trucks and Buses	USA
10246	1704.5	5	2004	Trucks and Buses	Spain
10259	1753.2	6	2004	Trucks and Buses	Singapore
10271	1666.7	7	2004	Trucks and Buses	USA
10281	1710.89	8	2004	Trucks and Buses	USA
10292	2326.5	9	2004	Trucks and Buses	USA
10305	2316	10	2004	Trucks and Buses	USA
10313	1727.1	10	2004	Trucks and Buses	Canada
10325	8844.12	11	2004	Trucks and Buses	Norway
10335	2424	11	2004	Trucks and Buses	USA
10349	1535.49	12	2004	Trucks and Buses	USA
10359	6358.68	12	2004	Trucks and Buses	France
10371	1329.4	1	2005	Trucks and Buses	USA
10383	1701.76	2	2005	Trucks and Buses	Spain
10394	2259.72	3	2005	Trucks and Buses	Spain
10412	925.3	5	2005	Trucks and Buses	Spain
10425	482.13	5	2005	Trucks and Buses	France
10104	3227.63	1	2003	Trains	Spain
10116	1711.26	4	2003	Trains	Belgium
10127	2054.36	6	2003	Trains	USA
10142	3131.94	8	2003	Trains	USA
10152	1681.35	9	2003	Trains	Australia
10165	2351.36	10	2003	Trains	Singapore
10176	1408	11	2003	Trains	Italy
10184	2445.6	11	2003	Trains	Spain
10195	1804.44	11	2003	Trains	USA
10207	2544.75	12	2003	Trains	USA
10220	1056.4	2	2004	Trains	Ireland
10230	2801.4	3	2004	Trains	Germany
10247	1988.4	5	2004	Trains	Finland
10272	2908.35	7	2004	Trains	USA
10282	2147.4	8	2004	Trains	USA
10292	2099.63	9	2004	Trains	USA
10306	2315.18	10	2004	Trains	UK
10314	2327.15	10	2004	Trains	Denmark
10325	5377.4	11	2004	Trains	Norway
10336	2626.01	11	2004	Trains	France
10350	4406.4	12	2004	Trains	Spain
10359	4301.22	12	2004	Trains	France
10371	2986.5	1	2005	Trains	USA
10383	1587.08	2	2005	Trains	Spain
10394	1808.4	3	2005	Trains	Spain
10413	1193.04	5	2005	Trains	USA
10103	3403.35	1	2003	Trucks and Buses	Norway
10113	1575.96	3	2003	Trucks and Buses	USA
10126	1630.2	5	2003	Trucks and Buses	Spain
10140	1701.28	7	2003	Trucks and Buses	USA
10150	2850.82	9	2003	Trucks and Buses	Singapore
10164	2692.06	10	2003	Trucks and Buses	Austria
10175	2174.42	11	2003	Trucks and Buses	UK
10183	3167.36	11	2003	Trucks and Buses	USA
10194	2142.66	11	2003	Trucks and Buses	France
10206	2117.52	12	2003	Trucks and Buses	Canada
10217	2419.95	2	2004	Trucks and Buses	Singapore
10229	2191.2	3	2004	Trucks and Buses	USA
10245	3043.04	5	2004	Trucks and Buses	USA
10258	1228.2	6	2004	Trucks and Buses	Japan
10270	1330.35	7	2004	Trucks and Buses	Australia
10281	2792.52	8	2004	Trucks and Buses	USA
10291	2296	9	2004	Trucks and Buses	Sweden
10304	2629.44	10	2004	Trucks and Buses	France
10313	1912.16	10	2004	Trucks and Buses	Canada
10324	8209.44	11	2004	Trucks and Buses	USA
10333	2431.77	11	2004	Trucks and Buses	USA
10348	3139.99	11	2004	Trucks and Buses	Spain
10358	5669.64	12	2004	Trucks and Buses	Spain
10370	3160.25	1	2005	Trucks and Buses	Australia
10382	6799.68	2	2005	Trucks and Buses	USA
10411	1867.32	5	2005	Trucks and Buses	Canada
10424	2702.04	5	2005	Trucks and Buses	Spain
10106	2406.36	2	2003	Vintage Cars	Italy
10120	2094.67	4	2003	Vintage Cars	Australia
10133	2797.9	6	2003	Vintage Cars	Spain
10144	1637.2	8	2003	Vintage Cars	Belgium
10168	2281.91	10	2003	Vintage Cars	USA
10210	2307.24	1	2004	Vintage Cars	Japan
10223	1320.8	2	2004	Vintage Cars	Australia
10235	2642.82	4	2004	Vintage Cars	Canada
10250	3061	5	2004	Vintage Cars	USA
10262	3164.4	6	2004	Vintage Cars	Spain
10275	1791.16	7	2004	Vintage Cars	France
10284	4093	8	2004	Vintage Cars	Norway
10297	2234.4	9	2004	Vintage Cars	Ireland
10308	3037.84	10	2004	Vintage Cars	USA
10316	1419.84	11	2004	Vintage Cars	UK
10328	1948.08	11	2004	Vintage Cars	Italy
10340	2307.24	11	2004	Vintage Cars	Spain
10353	1780.4	12	2004	Vintage Cars	USA
10361	3544.17	12	2004	Vintage Cars	Australia
10375	3619.44	2	2005	Vintage Cars	France
10388	3918.95	3	2005	Vintage Cars	USA
10398	1483.02	3	2005	Vintage Cars	France
10401	4819.26	4	2005	Vintage Cars	USA
10416	1591.72	5	2005	Vintage Cars	Italy
10108	3669.78	3	2003	Motorcycles	Philippines
10121	2168.5	5	2003	Motorcycles	France
10135	2694	7	2003	Motorcycles	USA
10145	3251.34	8	2003	Motorcycles	USA
10159	2347.15	10	2003	Motorcycles	USA
10169	3920.88	11	2003	Motorcycles	Australia
10180	2514.6	11	2003	Motorcycles	France
10190	3600.24	11	2003	Motorcycles	Spain
10211	4040.03	1	2004	Motorcycles	France
10224	3336.9	2	2004	Motorcycles	France
10237	3113.64	4	2004	Motorcycles	USA
10252	2832	5	2004	Motorcycles	France
10264	3330.98	6	2004	Motorcycles	USA
10276	4304.64	8	2004	Motorcycles	USA
10285	2600.26	8	2004	Motorcycles	USA
10299	4382.16	9	2004	Motorcycles	Finland
10309	4235	10	2004	Motorcycles	Norway
10319	2626.8	11	2004	Motorcycles	USA
10331	5026.56	11	2004	Motorcycles	USA
10341	2201.62	11	2004	Motorcycles	Austria
10355	4326.8	12	2004	Motorcycles	Spain
10365	3425.18	1	2005	Motorcycles	USA
10375	4701.88	2	2005	Motorcycles	France
10390	2204.1	3	2005	Motorcycles	USA
10403	5189.4	4	2005	Motorcycles	UK
10106	1565.85	2	2003	Vintage Cars	Italy
10120	2480.38	4	2003	Vintage Cars	Australia
10133	1355.13	6	2003	Vintage Cars	Spain
10143	1246.44	8	2003	Vintage Cars	USA
10156	820.4	10	2003	Vintage Cars	Spain
10168	2492.64	10	2003	Vintage Cars	USA
10199	1113.6	12	2003	Vintage Cars	USA
10210	1763.86	1	2004	Vintage Cars	Japan
10223	1896.66	2	2004	Vintage Cars	Australia
10235	1449.35	4	2004	Vintage Cars	Canada
10250	1869.48	5	2004	Vintage Cars	USA
10262	1860.53	6	2004	Vintage Cars	Spain
10275	1724.82	7	2004	Vintage Cars	France
10284	1713.69	8	2004	Vintage Cars	Norway
10296	1259.44	9	2004	Vintage Cars	Germany
10308	2051.08	10	2004	Vintage Cars	USA
10316	1617.38	11	2004	Vintage Cars	UK
10328	1765.62	11	2004	Vintage Cars	Italy
10340	2024.8	11	2004	Vintage Cars	Spain
